round,treatment,condition,lab.id,subject.id,pair.num,key.2,key.1.1,key.1.2,key.1.3,key.1.4,levenshtein,nonresponse
2,Restudy,8,194,93,10,i cannot remember,morgue,morgue,morgue,morgue,14,1
2,Restudy,8,194,93,11,tuna,tuna,tuna,tuna,tuna,0,0
2,Restudy,8,194,93,12,botanical,botanical,botanical,botanical,botanical,0,0
2,Restudy,8,194,93,13,panda,panda,panda,panda,panda,0,0
2,Restudy,8,194,93,14,wings,bird,bird,bird,bird,4,0
2,Restudy,8,194,93,15,bug,bug,bug,bug,bug,0,0
2,Restudy,8,194,93,16,race,race,race,race,race,0,0
2,Restudy,8,194,93,17,hair,hair,hair,hair,hair,0,0
2,Restudy,8,194,93,18,pipe,pipe,pipe,pipe,pipe,0,0
2,Restudy,8,194,93,19,plaza,plaza,plaza,plaza,plaza,0,0
2,Restudy,8,194,93,20,bury,burry,burry,burry,burry,1,0
2,Restudy,8,194,93,21,say,say,say,say,say,0,0
2,Restudy,8,194,93,22,element,element,element,element,element,0,0
2,Restudy,8,194,93,23,destiny,destiny,destiny,destiny,destiny,0,0
2,Restudy,8,194,93,24,rush,hush,hush,hush,hush,1,0
2,Restudy,8,194,93,25,fall,fall,fall,fall,fall,0,0
2,Restudy,8,194,93,26,go-dorm,go-dorm,go-dorm,go-dorm,go-dorm,0,0
2,Restudy,8,194,93,27,tummy,tummy,tummy,tummy,tummy,0,0
2,Restudy,8,194,93,28,mama,mast,mast,mast,mast,2,0
2,Restudy,8,194,93,29,i cannot remember,mama,mama,mama,mama,15,1
2,Restudy,8,194,93,30,the-find,the-find,the-find,the-find,the-find,0,0
2,Restudy,8,194,93,31,sue,sue,sue,sue,sue,0,0
2,Restudy,8,194,93,32,whats-up,what's-up,what's-up,what's-up,what's-up,1,0
2,Restudy,8,194,93,33,sing,sing,sing,sing,sing,0,0
2,Restudy,8,194,93,34,my,my,my,my,my,0,0
2,Restudy,8,194,93,35,i cannot remember,injure,injure,injure,injure,13,1
2,Restudy,8,194,93,36,lodge,lodge,lodge,lodge,lodge,0,0
2,Restudy,8,194,93,37,talk,talk,talk,talk,talk,0,0
2,Restudy,8,194,93,38,chicken,chicken,chicken,chicken,chicken,0,0
2,Restudy,8,194,93,39,crab,crack,crack,crack,crack,2,0
2,Restudy,8,194,93,40,adieu,adue,aidu,aidu,aidu,2,0
2,Restudy,8,194,93,41,sand,stand,stand,stand,stand,1,0
2,Restudy,8,194,93,42,so-many,so-many,so-many,so-many,so-many,0,0
2,Restudy,8,194,93,43,puff,puff,puff,puff,puff,0,0
2,Restudy,8,194,93,44,vacuum,vacuum,vacuum,vacuum,vacuum,0,0
2,Restudy,8,194,93,45,i cannot remember,chuck,chuck,chuck,chuck,16,1
2,Restudy,8,194,93,46,chicken,charm,charm,charm,charm,5,0
2,Restudy,8,194,93,47,you-bend,you-bend,you-bend,you-bend,you-bend,0,0
2,Restudy,8,194,93,48,i cannot remember,macoroni,macoroni,macoroni,macoroni,14,1
2,Restudy,8,198,94,1,oyster,oyster,oyster,oyster,oyster,0,0
2,Restudy,8,198,94,2,i cant remember,yeast,yeast,yeast,yeast,13,1
2,Restudy,8,198,94,3,chalk,chalk,chalk,chalk,chalk,0,0
2,Restudy,8,198,94,4,peso,peso,peso,peso,peso,0,0
2,Restudy,8,198,94,5,remember,remember,remember,remember,remember,0,0
2,Restudy,8,198,94,6,funny,funny,funny,funny,funny,0,0
2,Restudy,8,198,94,7,hand,hand,hand,hand,hand,0,0
2,Restudy,8,198,94,8,tense,tense,tense,tense,tense,0,0
2,Restudy,8,198,94,9,tablet,tablet,tablet,tablet,tablet,0,0
2,Restudy,8,198,94,10,fate,fate,fate,fate,fate,0,0
2,Restudy,8,198,94,11,ziti,ziti,ziti,ziti,ziti,0,0
2,Restudy,8,198,94,12,i cant remember,bugs,bugs,bugs,bugs,15,1
2,Restudy,8,198,94,13,panda,panda,panda,panda,panda,0,0
2,Restudy,8,198,94,14,wings,wings,wings,wings,wings,0,0
2,Restudy,8,198,94,15,buzz,buzz,buzz,buzz,buzz,0,0
2,Restudy,8,198,94,16,far,far,far,far,far,0,0
2,Restudy,8,198,94,17,rihanna,rihanna,rihanna,rihanna,rihanna,0,0
2,Restudy,8,198,94,18,pipe,pipe,pipe,pipe,pipe,0,0
2,Restudy,8,198,94,19,father,father,father,father,father,0,0
2,Restudy,8,198,94,20,bury,bury,bury,bury,bury,0,0
2,Restudy,8,198,94,21,ala,ala,ala,ala,ala,0,0
2,Restudy,8,198,94,22,eliminate,elimination,eliminate,eliminate,eliminate,0,0
2,Restudy,8,198,94,23,tu(you),tu (you),tu (you),tu (you),tu (you),1,0
2,Restudy,8,198,94,24,rush,rush,rush,rush,rush,0,0
2,Restudy,8,198,94,25,far,fast,fast,fast,fast,2,0
2,Restudy,8,198,94,26,god,god,god,god,god,0,0
2,Restudy,8,198,94,27,tumble,tumble,tumble,tumble,tumble,0,0
2,Restudy,8,198,94,28,nashua,nashua,nashua,nashua,nashua,0,0
2,Restudy,8,198,94,29,adversary,mother,mother,mother,mother,8,0
2,Restudy,8,198,94,30,i cant remember,find,find,find,find,14,1
2,Restudy,8,198,94,31,mush,music,music,music,music,2,0
2,Restudy,8,198,94,32,whatsup,whatsup,whatsup,whatsup,whatsup,0,0
2,Restudy,8,198,94,33,i cant remember,zzz,zzz,zzz,zzz,15,1
2,Restudy,8,198,94,34,mini,you and me,you to me,you to me,you to me,9,0
2,Restudy,8,198,94,35,i cant remember,hurt,harm,harm,harm,12,1
2,Restudy,8,198,94,36,theground,the ground,theground,theground,theground,0,0
2,Restudy,8,198,94,37,akon,akon,lake,akon,akon,0,0
2,Restudy,8,198,94,38,churro,churro,churro,churro,churro,0,0
2,Restudy,8,198,94,39,horse,krabby patty,krabby patty,krabby patty,krabby patty,12,0
2,Restudy,8,198,94,40,adversary,adversary,adversary,adversary,adversary,0,0
2,Restudy,8,198,94,41,panda,panda,panda,panda,panda,0,0
2,Restudy,8,198,94,42,ma,horse,horse,horse,horse,5,0
2,Restudy,8,198,94,43,father,fumes,fumes,fumes,fumes,4,0
2,Restudy,8,198,94,44,vaccuum,vacuum,vacuum,vaccuum,vacuum,0,0
2,Restudy,8,198,94,45,i cant remember,chance,chance,chance,chance,12,1
2,Restudy,8,198,94,46,shame,shame,shame,shame,shame,0,0
2,Restudy,8,198,94,47,pipe,houdini,houdini,houdini,houdini,6,0
2,Restudy,8,198,94,48,houdini,panini,panini,panini,panini,4,0
2,Restudy,8,199,95,1,i can't remember,look,old women,old women,old women,13,1
2,Restudy,8,199,95,2,i can't remember,yay an,yay an,yay an,yay an,14,1
2,Restudy,8,199,95,3,i can't remember,cooler,cooler,cooler,cooler,13,1
2,Restudy,8,199,95,4,i can't remember,cold,cold,cold,cold,15,1
2,Restudy,8,199,95,5,remember,remember,remember,remember,remember,0,0
2,Restudy,8,199,95,6,i can't remember,club,club,club,club,14,1
2,Restudy,8,199,95,7,hand,foot,foot,foot,foot,4,0
2,Restudy,8,199,95,8,stanza,stanza,stanza,stanza,stanza,0,0
2,Restudy,8,199,95,9,i can't remember,medicine,medicine,medicine,medicine,15,1
2,Restudy,8,199,95,10,i cant remember,fall,fall,fall,fall,14,1
2,Restudy,8,199,95,11,tiny,tiny,tiny,tiny,tiny,0,0
2,Restudy,8,199,95,12,i can't remember,vegetables,vegetables,vegetables,vegetables,14,1
2,Restudy,8,199,95,13,i can't remember,sambo,sambo,sambo,sambo,13,1
2,Restudy,8,199,95,14,winged,birds,birds,birds,birds,5,0
2,Restudy,8,199,95,15,i can't remember,bug,bug,bug,bug,15,1
2,Restudy,8,199,95,16,i can't remember,racing,racing,racing,racing,14,1
2,Restudy,8,199,95,17,i can't remember,really,how really,really,really,13,1
2,Restudy,8,199,95,18,i can't remember,tobacco,tobacco,tobacco,tobacco,15,1
2,Restudy,8,199,95,19,i can't remember,passing over window,pass over window,window,window,15,1
2,Restudy,8,199,95,20,bury,under,under,under,under,5,0
2,Restudy,8,199,95,21,i can't remember,songs,sing,song,song,15,1
2,Restudy,8,199,95,22,i cant remember,illuminate,illuminate,illuminate,illuminate,13,1
2,Restudy,8,199,95,23,i can't remember,goes,goes,goes,goes,15,1
2,Restudy,8,199,95,24,i can't remember,deal,deal,deal,deal,15,1
2,Restudy,8,199,95,25,i can't remember,red,red,red,red,14,1
2,Restudy,8,199,95,26,i can't remember,comfortable,comfortable,comfortable,comfortable,13,1
2,Restudy,8,199,95,27,i can't remember,tumble,tumbling,tumbling,tumbling,13,1
2,Restudy,8,199,95,28,mash up,waves,waves,waves,waves,6,0
2,Restudy,8,199,95,29,i can't remember,a damn,a damn,a damn,a damn,13,1
2,Restudy,8,199,95,30,dolphin island,dolphin island,dolphin island,dolphin island,dolphin island,0,0
2,Restudy,8,199,95,31,sumo,sumo,sumo,sumo,sumo,0,0
2,Restudy,8,199,95,32,i can't remember,sleeping,sleeping,sleeping,sleeping,14,1
2,Restudy,8,199,95,33,i cant remember,lullaby,lullaby,lullaby,lullaby,14,1
2,Restudy,8,199,95,34,i can't remember,meaning,meaning,meaning,meaning,14,1
2,Restudy,8,199,95,35,i can't remember,sir jorah,sir jorah,sir jorah,sir jorah,15,1
2,Restudy,8,199,95,36,i can't remember,lodge,lodge,lodge,lodge,15,1
2,Restudy,8,199,95,37,i can't remember,someone new,another person,another person,another person,12,1
2,Restudy,8,199,95,38,i can't remember,ribbet,ribbet,ribbet,ribbet,13,1
2,Restudy,8,199,95,39,i can't remember,caught,catch,catch,catch,13,1
2,Restudy,8,199,95,40,i can't remember,duel,duel,duel,duel,15,1
2,Restudy,8,199,95,41,sand castle,cover,castle,castle,castle,5,0
2,Restudy,8,199,95,42,i cant remember,growth,crops,crops,crops,13,1
2,Restudy,8,199,95,43,i can't remember,cough,cough,cough,cough,15,1
2,Restudy,8,199,95,44,roomba,roomba,roomba,roomba,roomba,0,0
2,Restudy,8,199,95,45,i can't remember,seafood,seafood,seafood,seafood,15,1
2,Restudy,8,199,95,46,charmer,charm,charmer,charmer,charmer,0,0
2,Restudy,8,199,95,47,i can't remember,cheating,cheating,cheating,cheating,14,1
2,Restudy,8,199,95,48,i can't remember,blini,blini,blini,blini,15,1
2,Restudy,8,200,96,1,jewel,jewel,jewel,jewel,jewel,0,0
2,Restudy,8,200,96,2,yay,yummy,yummy,yummy,yummy,3,0
2,Restudy,8,200,96,3,chakra,check the cooler,i could not come up with a word,i could not come up with a word,chocolate,6,0
2,Restudy,8,200,96,4,let's go,soft,soft,so soft,so soft,7,0
2,Restudy,8,200,96,5,i cannot remember,remember,rememember,remember,remember,9,1
2,Restudy,8,200,96,6,i cannot remember,funny,funny,funny,funny,15,1
2,Restudy,8,200,96,7,hand/eye cordination,hand/eye cordination,hand/eye cordination,hand/eye cordination,hand/eye cordination,0,0
2,Restudy,8,200,96,8,i cannot remember,stanza,stanza,stanza,stanza,15,1
2,Restudy,8,200,96,9,i cannot remember,i could not come up wqith a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,21,1
2,Restudy,8,200,96,10,maited,mated,mated,mated,mated,1,0
2,Restudy,8,200,96,11,zuchinni,zuchini,zuchini,zuchini,zuchini,1,0
2,Restudy,8,200,96,12,i cannot remember,bursting,bursting,bursting,bursting,16,1
2,Restudy,8,200,96,13,panda,panda,panda,panda,panda,0,0
2,Restudy,8,200,96,14,wing,angel,angel,angel,angel,4,0
2,Restudy,8,200,96,15,eww,eww,eww,eww,eww,0,0
2,Restudy,8,200,96,16,far as the eye can see,far as the eye can see,far as the eye can see,far as the eye can see,far as the eye can see,0,0
2,Restudy,8,200,96,17,hairy,hairy,hairy,hairy,hairy,0,0
2,Restudy,8,200,96,18,i cannot rememebr,pipe,pipe,pipe,pipe,16,1
2,Restudy,8,200,96,19,pizza,presentation,present,present,present,6,0
2,Restudy,8,200,96,20,i cannot remember,buried,buried,buried,buried,15,1
2,Restudy,8,200,96,21,asalam,asalam,assalam,assalam,assalam,0,0
2,Restudy,8,200,96,22,illuminate,illuminate,illuminate,illuminate,illuminate,0,0
2,Restudy,8,200,96,23,i cannot remember,destiny,destiny,destiny,destiny,16,1
2,Restudy,8,200,96,24,rush away,rushed away,rush away,rush away,rush away,0,0
2,Restudy,8,200,96,25,finally,i could not come up with a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,29,0
2,Restudy,8,200,96,26,goodor?,goodor?,goodor?,goodor?,goodor?,0,0
2,Restudy,8,200,96,27,tumbiling,tumbling,tumbiling,tumbiling,tumbiling,0,0
2,Restudy,8,200,96,28,mast,mast,mast,mast,mast,0,0
2,Restudy,8,200,96,29,i cannot remember,add armor,add armor,add armor,add armor,13,1
2,Restudy,8,200,96,30,i cannot remember,define,define,define,define,15,1
2,Restudy,8,200,96,31,some of,some of,some of,some of,some of,0,0
2,Restudy,8,200,96,32,what's up,what's up,what's up,what's up,what's up,0,0
2,Restudy,8,200,96,33,sing,i could not come up with a word,i could not come up with a word,singing,i could not come up with a word,3,0
2,Restudy,8,200,96,34,you&me,you&me,you&me,you&me,you&me,0,0
2,Restudy,8,200,96,35,geriatric,geriatric,geriatric,geriatric,geriatric,0,0
2,Restudy,8,200,96,36,ice luge,ice luge,ice luge,ice luge,ice luge,0,0
2,Restudy,8,200,96,37,talk a lot,seperation,talk a lot,talk a lot,talk a lot,0,0
2,Restudy,8,200,96,38,churro,churro,i could not come up with a word,churro,log,0,0
2,Restudy,8,200,96,39,i cannot remember,claw,claw,claw,claw,16,1
2,Restudy,8,200,96,40,adieu,adieu,adieu,adieu,adieu,0,0
2,Restudy,8,200,96,41,santa,surround,surround,surround,surround,7,0
2,Restudy,8,200,96,42,samedi,some muddy,so muddy,so muddy,so muddy,5,0
2,Restudy,8,200,96,43,pass through,pass through,pass through,pass through,pass through,0,0
2,Restudy,8,200,96,44,i cannot remember,i could not come up with a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,21,1
2,Restudy,8,200,96,45,chasm,chasm,chasm,chasm,chasm,0,0
2,Restudy,8,200,96,46,charmer,charmer,charmer,charmer,charmer,0,0
2,Restudy,8,200,96,47,you&me,i couldt not come up with a word,i could not come up with a word,i could not come up with a word,i could not come up with a word,27,0
2,Restudy,8,200,96,48,jubilee,i could not come up with a word,i could not come up with a word,i could not come up with a word,jubile,1,0
2,Restudy,8,201,97,1,luxury,luxury,luxury,luxury,luxury,0,0
2,Restudy,8,201,97,2,i cannot remember,yolk,yolk,yolk,yolk,16,1
2,Restudy,8,201,97,3,i cannot remember,chalupas,churro,churro,churro,15,1
2,Restudy,8,201,97,4,lasso,lasso,lasso,lasso,lasso,0,0
2,Restudy,8,201,97,5,lamb,rainbow,rainbow,rainbow,rainbow,5,0
2,Restudy,8,201,97,6,fun,fun,fun,fun,fun,0,0
2,Restudy,8,201,97,7,i cannot remember,hard,hard,hard,hard,15,1
2,Restudy,8,201,97,8,i cannot remember,stanza,stanza,stanza,stanza,15,1
2,Restudy,8,201,97,9,tablet,tablet,tablet,tablet,tablet,0,0
2,Restudy,8,201,97,10,i cannot remember,man,man,man,man,15,1
2,Restudy,8,201,97,11,fetuccini,pasta,pasta,pasta,pasta,9,0
2,Restudy,8,201,97,12,i cannot remeber,zen,zen,zen,zen,15,1
2,Restudy,8,201,97,13,lamb,lamb,lab,lamb,lamb,0,0
2,Restudy,8,201,97,14,wings,sky,sky,sky,sky,5,0
2,Restudy,8,201,97,15,bug,bug,bug,bug,bug,0,0
2,Restudy,8,201,97,16,far,far,far,far,far,0,0
2,Restudy,8,201,97,17,i cannot remember,harem,harem,harem,harem,13,1
2,Restudy,8,201,97,18,i cannot remember,pickling,pickle,pickle,pickle,15,1
2,Restudy,8,201,97,19,topaz,topaz,topaz,topaz,topaz,0,0
2,Restudy,8,201,97,20,bury,bury,bury,bury,bury,0,0
2,Restudy,8,201,97,21,i cannot remember,solo,solo,solo,solo,16,1
2,Restudy,8,201,97,22,eliminate,elements,elements,element,element,4,0
2,Restudy,8,201,97,23,sturdy,sturdy,sturdy,sturdy,sturdy,0,0
2,Restudy,8,201,97,24,rush,rush,rush,rush,rush,0,0
2,Restudy,8,201,97,25,i cannot remember,halal,halaal,halaal,halaal,16,1
2,Restudy,8,201,97,26,durable,durable,durable,durable,durable,0,0
2,Restudy,8,201,97,27,tumbler,tumbler,tumbler,tumbler,tumbler,0,0
2,Restudy,8,201,97,28,moses,moses,moses,moses,moses,0,0
2,Restudy,8,201,97,29,halal,adhere,adhere,adhere,adhere,6,0
2,Restudy,8,201,97,30,define,find,find,find,find,3,0
2,Restudy,8,201,97,31,i cannot remember,simulate,simulate,simulate,simulate,15,1
2,Restudy,8,201,97,32,wassup,wassup,wassup,wassup,wassup,0,0
2,Restudy,8,201,97,33,dream,dream,dream,dream,dream,0,0
2,Restudy,8,201,97,34,yam,yam,yam,yam,yam,0,0
2,Restudy,8,201,97,35,jerk,razed,hard,jerk,jerk,0,0
2,Restudy,8,201,97,36,i cannot remember,fiji,fiji,fiji,fiji,17,1
2,Restudy,8,201,97,37,divided,tear,divide,divide,divide,1,0
2,Restudy,8,201,97,38,churro,critter,critter,critter,critter,6,0
2,Restudy,8,201,97,39,claw,claw,claw,claw,claw,0,0
2,Restudy,8,201,97,40,dui,dui,dui,dui,dui,0,0
2,Restudy,8,201,97,41,sands,sands,sand,sand,sand,0,0
2,Restudy,8,201,97,42,mad,mad,mad,mad,mad,0,0
2,Restudy,8,201,97,43,i cannot remember,function,pulminary,pulminary,pulminary,15,1
2,Restudy,8,201,97,44,vacuum,vacuum,vacuum,vacuum,vacuum,0,0
2,Restudy,8,201,97,45,topaz,clammy,clam,clam,clam,4,0
2,Restudy,8,201,97,46,clothes,together,together,together,together,5,0
2,Restudy,8,201,97,47,binary,binary,binary,binary,binary,0,0
2,Restudy,8,201,97,48,blini,blini,blini,blini,blini,0,0
2,Restudy,8,203,98,1,i cannot remember,lose,lose-lose,lose-lose,lose-lose,14,1
2,Restudy,8,203,98,2,i cannot remember,yolk,yolk,yolk,yolk,16,1
2,Restudy,8,203,98,3,i cannot remmember,chobani,cooler,cooler,cooler,14,1
2,Restudy,8,203,98,4,i cannot remember,let-go,let-go,let-go,let-go,16,1
2,Restudy,8,203,98,5,i cannot remember,remember,remember,remember,remember,9,1
2,Restudy,8,203,98,6,fun,fun,fun,fun,fun,0,0
2,Restudy,8,203,98,7,i cannot remember,hand-made,hand-made,hand-made,hand-made,13,1
2,Restudy,8,203,98,8,i cannot remember,stanza,stanza,stanza,stanza,15,1
2,Restudy,8,203,98,9,i cannot remember,bib,imbibe,imbibe,imbibe,13,1
2,Restudy,8,203,98,10,mate,mate,mate,mate,mate,0,0
2,Restudy,8,203,98,11,i cannot remember,tuna,tuna,tuna,hate/tuna,14,1
2,Restudy,8,203,98,12,bust,bust,bust,bust,bust,0,0
2,Restudy,8,203,98,13,i cannot remember,panda,panda,panda,panda,15,1
2,Restudy,8,203,98,14,wing,bird,wing,wing,wing,0,0
2,Restudy,8,203,98,15,i cannot remember,ew,ew,ew,ew,16,1
2,Restudy,8,203,98,16,ferrari,far,ferrari,ferrari,ferrari,0,0
2,Restudy,8,203,98,17,i cannot remember,harry,harry,harry,harry,15,1
2,Restudy,8,203,98,18,i cannot remmember,sip,pipe,pipe,pipe,17,1
2,Restudy,8,203,98,19,peace,peace,peace,peace,peace,0,0
2,Restudy,8,203,98,20,bury,bury,bury,bury,bury,0,0
2,Restudy,8,203,98,21,living-room,living room,dining room,dining-room,dining-room,1,0
2,Restudy,8,203,98,22,eliminate,lime,limit,eliminate,eliminate,0,0
2,Restudy,8,203,98,23,i cannot remember,this-your-way,this-your-way,this-your-way,this-your-way,15,1
2,Restudy,8,203,98,24,i cannot remember,russian,russian,russian,russian,16,1
2,Restudy,8,203,98,25,i cannot remember,fail,fail,fail,ferrari,16,1
2,Restudy,8,203,98,26,gold,doro (gold in spanish),doro,doro,doro,3,0
2,Restudy,8,203,98,27,i cannot remember,tumble,tumble,tumble,tumble,14,1
2,Restudy,8,203,98,28,i cannot remember,mast,mast,mast,mast,15,1
2,Restudy,8,203,98,29,karma,dharma,dharma,dharma,dharma,2,0
2,Restudy,8,203,98,30,fin,dolphin,fin,fin,fin,0,0
2,Restudy,8,203,98,31,i cannot remember,sum,suck,sum,sucks,16,1
2,Restudy,8,203,98,32,ah,waves,waves,waves,waves,4,0
2,Restudy,8,203,98,33,,using,useful,useful,useful,5,1
2,Restudy,8,203,98,34,i cannot remmember,i-mean-it,mean-it,mean-it,mean-it,15,1
2,Restudy,8,203,98,35,i cannot remember,ah,ah,ah,ah,16,1
2,Restudy,8,203,98,36,louge,louge,louge,louge,louge,0,0
2,Restudy,8,203,98,37,i cannot remember,lake,lake,lake,lake,15,1
2,Restudy,8,203,98,38,i cannot remember,poison,poison,poison,arrow,15,1
2,Restudy,8,203,98,39,ah,caught,carve,carve,carve,4,0
2,Restudy,8,203,98,40,i cannot remember,adeiu,adeiu,adeiu,adeiu,15,1
2,Restudy,8,203,98,41,umbrella,umbrella,umbrella,umbrella,umbrella,0,0
2,Restudy,8,203,98,42,i cannot remember,smelly,smelly,smelly,smelly,15,1
2,Restudy,8,203,98,43,i cannot remember,achoo,achoo,achoo,achoo,15,1
2,Restudy,8,203,98,44,roomba,roomba,roomba,roomba,roomba,0,0
2,Restudy,8,203,98,45,i cannot remember,charm,charm,charm,charm,14,1
2,Restudy,8,203,98,46,karma,challah,schema,challah,challah,4,0
2,Restudy,8,203,98,47,mini,mini,mini,mini,mini,0,0
2,Restudy,8,203,98,48,mini,bin,bin,bin,bin,2,0
2,Restudy,8,209,99,1,leia,necklace,leia,leia,leia,0,0
2,Restudy,8,209,99,2,don't remember,yolk,yolk,yolk,yolk,13,1
2,Restudy,8,209,99,3,chocolate,chocolate,chocolate,chocolate,chocolate,0,0
2,Restudy,8,209,99,4,lasso,lasso,lasso,lasso,lasso,0,0
2,Restudy,8,209,99,5,don't remember,christmas,christmas,christmas,christmas,12,1
2,Restudy,8,209,99,6,fun,funny,funny,funny,funny,2,0
2,Restudy,8,209,99,7,don't remember,i could not come up with a word,i could not come up with a word,i could not come up with a word,combat,11,1
2,Restudy,8,209,99,8,stanza,stanza,stanza,stanza,stanza,0,0
2,Restudy,8,209,99,9,booboo,booboo,booboo,booboo,booboo,0,0
2,Restudy,8,209,99,10,don't remember,maggot,maggot,maggot,maggots,13,1
2,Restudy,8,209,99,11,zeisty,zeisty,zeisty,zeisty,zeisty+,0,0
2,Restudy,8,209,99,12,bustling,i could not come up with a word,bugs,bugs,bugs,6,0
2,Restudy,8,209,99,13,pamper,pamper,pamper,pamper,pamper,0,0
2,Restudy,8,209,99,14,don't remember,flying,flying,flying,flying,14,1
2,Restudy,8,209,99,15,bug,bloat,bug,bugs,bug,0,0
2,Restudy,8,209,99,16,far,far,far,far,far,0,0
2,Restudy,8,209,99,17,hair,hair,hair,hair,hair,0,0
2,Restudy,8,209,99,18,pipe,pipe,pipe,pipe,pipe,0,0
2,Restudy,8,209,99,19,don't remember,i could not come up with a word,i could not come up with a word,i could not think of a word,i could not think of a word,22,1
2,Restudy,8,209,99,20,bury,bury,bury,bury,bury,0,0
2,Restudy,8,209,99,21,don't remember,pal,pal,pal,pal,14,1
2,Restudy,8,209,99,22,element,element,element,element,element,0,0
2,Restudy,8,209,99,23,don't remember,descriptive,descriptive,descriptive,descriptive,11,1
2,Restudy,8,209,99,24,shotgunwedding,shotgunwedding,shotgunwedding,shotgunwedding,shotgunwedding,0,0
2,Restudy,8,209,99,25,don't remember,fall,fall,fall,fall,14,1
2,Restudy,8,209,99,26,good,good,good,good,good,0,0
2,Restudy,8,209,99,27,tumbling,tumble,tumbling,tumbling,tumbling,0,0
2,Restudy,8,209,99,28,don't remember,gravy,gravy,gravy,gravy,13,1
2,Restudy,8,209,99,29,alabama,alabama,alabama,alabama,alabama,0,0
2,Restudy,8,209,99,30,dolphin cove,dolphin cove,dolphin cove,dolphin cove,dolphin cove,0,0
2,Restudy,8,209,99,31,don't remember,stomach,stomach,stomach,stomach,12,1
2,Restudy,8,209,99,32,don't remember,waste,waste,waste,waste,12,1
2,Restudy,8,209,99,33,don't remember,lullaby,lullaby,lullaby,lullaby,13,1
2,Restudy,8,209,99,34,yammer,i could not come up with a word,yammer,yammer,yammer,0,0
2,Restudy,8,209,99,35,ah,ah-pain,ah,ah,ah,0,0
2,Restudy,8,209,99,36,luge,luge,luge,luge,luge,0,0
2,Restudy,8,209,99,37,take,i could not come up with a word,i could not come up with a word,take,take,0,0
