V1,V2,V3,V4,V5,V7,V8,V9,V10,FAE,Order,Condition,Q1,Q2,Q3,Q17,Q18,Q19_1,Q19_2,Q19_3,Q19_4,Q20,Q21,Q22_1,Q22_2,Q22_3,Q22_4,Q23,Q24,Q25_1,Q25_2,Q25_3,Q25_4,Q26,Q27,Q28_1,Q28_2,Q28_3,Q28_4,Q4,Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q7,Q8,Q9_1,Q9_2,Q9_3,Q9_4,Q10,Q11,Q12_1,Q12_2,Q12_3,Q12_4,Q13,Q14,Q15_1,Q15_2,Q15_3,Q15_4,Q29,Q30,Q32,DV_1,Gender,Gender_TEXT,Age,Ethnicity,Ethnicity_TEXT,Religion,Religion_TEXT,Q37,Q38,Q46,Q48,Q50,Q52,Q54,Q56,Q58,Q60,Q62,Q58,Q60,Q62,Q64,Q66,Q68,Q70,Q72,Q74,Q76,Q78,Q80,Q82,Q84,Q86,Q88,Q90,Q92,Q94,Q96,Q98,Q100,Q102,Q104,Q106,Q108,Q110,Q112,Q114,Q64,Q66,Q68,Q40,Q41,Q42,Q43,Q83,LocationLatitude,LocationLongitude,LocationAccuracy
R_8H7O8XnXnhpdDmp,Default Response Set,Anonymous,,,0,2/5/17 8:24,2/5/17 8:34,1,Pro,FAE First,Control,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,17.239,34.27,35.287,3,1,1,0,0,41.056,0,1,1,0,0,32.709,0,1,1,0,0,33.567,0,1,2,1,100,2,,19,1,,12,christian,1,3,1,1,1,2,2,1,4,5,5,1,5,7,3,3,7,7,7,1,1,1,1,1,2,1,5,1,3,4,4,3,4,6,1,2,2,4,2,3,,,,yes,no,race in the law,no,1,38.08880615,-78.55919647,-1
R_2agfB68mpqWBswM,Default Response Set,Anonymous,,,0,2/5/17 12:21,2/5/17 12:32,1,Anti,FAE Second,Analytic,1,1,2,1,1,0,0,33.425,0,1,1,0,0,33.797,0,1,1,0,0,32.333,0,1,1,31.951,31.951,33.16,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,100,2,,18,8,,2,,1,3,,,,3,3,3,2,5,4,1,6,6,5,5,6,7,7,1,3,3,3,3,2,1,5,4,6,5,4,6,4,5,1,3,3,4,5,5,1,1,1,yes,no,thinking politically,"maybe reword some questions more clearly, for example the question about the private sector was somewhat confusing",1,38.08880615,-78.55919647,-1
R_1qaOkb0qrThc1Ui,Default Response Set,Anonymous,,,0,1/29/17 12:28,1/29/17 12:34,0,Pro,FAE First,Control,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,32.913,0,1,1,0,0,35.984,0,1,1,0,0,70.423,0,1,1,0,0,57.146,0,1,2,1,29,2,,18,1,,1,,1,3,1,1,1,4,4,4,4,4,3,1,4,4,4,4,4,4,4,1,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1,4,4,4,4,4,,,,yes,yes,i dont know,no,,,,-1
R_1dHbsFErJ1Tcdt2,Default Response Set,Anonymous,,,0,1/29/17 12:43,1/29/17 12:43,0,Anti,FAE Second,Analytic,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_solEBxLoVFqatmp,Default Response Set,Anonymous,,,0,2/5/17 16:23,2/5/17 16:39,1,Pro,FAE First,Control,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,36.867,0,1,1,0,0,34.379,0,1,1,0,0,34.281,0,1,1,0,0,34.901,0,1,1,1,60,2,,19,1,,3,,1,3,1,1,1,3,3,2,3,4,4,1,5,5,3,5,5,4,5,1,2,2,2,2,1,1,2,3,3,4,5,3,3,3,1,5,5,5,5,5,,,,Yes,No,The idea of competiton and restraint.,No,1,38.08880615,-78.55919647,-1
R_2X6QMbeXPufQ4Jd,Default Response Set,Anonymous,,,0,1/29/17 17:51,1/29/17 17:51,0,Anti,FAE Second,Control,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_3nuUL5J45VCqmf4,Default Response Set,Anonymous,,,0,2/5/17 18:13,2/5/17 18:26,1,Pro,FAE First,Analytic,1,1,1,1,1,0,0,35.673,0,1,1,0,0,34.197,0,1,1,0,0,32.523,0,1,1,0,0,32.222,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,7,2,,18,1,,11,,1,3,1,1,1,2,2,1,1,6,3,1,3,5,4,4,6,6,6,1,4,2,5,2,5,1,4,4,5,6,6,6,4,4,1,4,4,4,4,4,,,,Yes,A little,Belief in God and factors affecting success,N/A,1,38.08880615,-78.55919647,-1
R_2AHD60rqSJVwEnp,Default Response Set,Anonymous,,,0,1/29/17 18:24,1/29/17 18:38,0,Anti,FAE Second,Analytic,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_2tFrv6Wbq5fephH,Default Response Set,Anonymous,,,0,2/6/17 9:49,2/6/17 10:01,1,Anti,FAE Second,Control,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,19.251,19.251,39.166,1,1,1,0,0,33.633,0,1,1,0,0,34.086,0,1,1,0,0,33.297,0,1,2,1,98,2,,18,3,,1,,1,3,,,,4,4,6,1,4,5,1,7,7,7,7,7,7,7,1,4,5,3,2,5,1,7,7,7,7,7,7,7,7,1,7,6,7,6,7,1,1,1,yes,no,whether our belief in God or competition affected our belief in affirmative aftion,no,1,38.08880615,-78.55919647,-1
R_1gpwYM12OkMeBt8,Default Response Set,Anonymous,,,0,2/6/17 10:12,2/6/17 10:21,1,Pro,FAE First,Control,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,36.166,0,1,1,33.389,33.389,33.916,1,1,1,0,0,34.365,0,1,1,0,0,34.798,0,1,2,1,95,2,,18,6,,1,,1,3,1,1,1,4,5,5,4,5,5,1,6,3,2,3,1,6,7,1,3,2,2,2,1,1,2,3,5,7,3,5,6,5,1,5,5,3,2,3,,,,yes,a little bit,how closely we pay attention to detail,,1,38.08880615,-78.55919647,-1
R_27qhKAIjcgt9S7V,Default Response Set,Anonymous,,,0,1/30/17 11:37,1/30/17 12:06,0,Pro,FAE Second,Analytic,1,1,1,1,1,25.517,25.517,33.505,1,1,1,25.628,35.121,37.493,3,1,1,5.731,30.01,33.915,6,1,1,3.809,31.966,34.533,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,100,2,,18,1,,1,,1,3,1,1,1,5,6,1,5,5,4,1,3,3,3,4,4,2,4,1,2,2,4,2,1,1,3,3,3,3,2,2,3,2,1,4,2,2,1,2,,,,yes,yes,critical thinking,no,,,,-1
R_2QooG6hk0OQ9svS,Default Response Set,Anonymous,,,0,2/6/17 13:09,2/6/17 13:14,1,Pro,FAE First,Analytic,1,1,2,1,1,0,0,70.556,0,1,1,0,0,31.873,0,1,1,0,0,58.692,0,1,1,0,0,34.723,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,5,2,,22,1,,12,Agnostic,1,3,1,1,1,2,5,6,3,5,2,1,5,3,4,4,4,7,4,1,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1,4,4,4,4,4,,,,yes,no,not sure,no all good ,1,37.9875946,-78.6085968,-1
R_3pf0RjHfBX5TyB7,Default Response Set,Anonymous,,,0,2/6/17 13:05,2/6/17 13:16,1,Anti,FAE Second,Control,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,33.33,0,1,1,0,0,37.43,0,1,1,0,0,46.801,0,1,1,0,0,48.204,0,1,2,1,90,2,,18,8,,2,,1,3,,,,3,6,3,4,6,4,1,3,5,3,4,5,3,4,1,3,2,2,3,2,1,4,2,2,3,2,3,3,3,1,3,4,4,4,3,1,1,1,yes,no,nothing,no,1,38.08880615,-78.55919647,-1
R_1d454GsXHCTOTrG,Default Response Set,Anonymous,,,0,2/6/17 13:10,2/6/17 13:19,1,Anti,FAE Second,Control,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,33.551,0,1,1,0,0,34.262,0,1,1,0,0,35.139,0,1,1,0,0,32.292,0,1,2,1,3,2,,18,1,,11,,1,3,,,,3,3,3,3,7,3,1,3,6,3,4,7,6,7,1,2,1,1,1,1,1,5,5,4,6,3,5,4,5,1,6,6,6,7,7,1,1,1,Yes,The pictures,Competition and religion?,No,1,38.08880615,-78.55919647,-1
R_1Iory6ae5UPEX6L,Default Response Set,Anonymous,,,0,2/6/17 13:17,2/6/17 13:27,1,Pro,FAE Second,Analytic,1,1,1,1,1,0,0,37.607,0,1,1,0,0,37.029,0,1,1,0,0,33.885,0,1,1,0,0,34.77,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,1,,20,6,,11,,1,3,1,1,1,2,3,2,1,3,3,1,4,6,3,5,7,6,7,1,1,1,2,1,1,1,3,5,7,2,3,6,3,3,1,3,7,6,5,3,,,,Yes,No,No,No,1,38.08880615,-78.55919647,-1
R_1rMKlWP4yTNTUor,Default Response Set,Anonymous,,,0,2/1/17 18:40,2/1/17 18:50,0,Pro,FAE Second,Control,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2.885,3.701,37.07,4,1,1,34.776,34.776,35.288,1,1,1,0,0,33.35,0,1,1,0,0,34.816,0,1,3,1,91,2,,19,1,,2,,1,3,1,1,1,4,3,2,3,7,3,1,5,6,5,4,7,6,7,1,2,2,2,4,3,1,3,2,3,3,3,7,4,3,1,4,5,6,7,7,,,,yes,no,statues were a primer?,no,,,,-1
R_3OkzqpnCOagt0De,Default Response Set,Anonymous,,,0,2/3/17 12:36,2/3/17 12:53,0,Pro,FAE Second,Control,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,46.569,0,1,1,0,0,35.653,0,1,1,0,0,35.022,0,1,1,0,0,33.644,0,1,1,1,24,1,,18,8,,4,,1,3,1,1,1,5,6,5,6,6,4,1,3,2,2,4,3,2,3,1,1,2,2,2,1,1,3,3,5,3,2,5,3,5,1,4,5,3,5,3,,,,Somewhat,The pictures,Ethnicity,"If it isn't intended for the instructions to be somewhat ambiguous, you should make them a little more clear.",,,,-1
R_9T7fjdkpnG75NCh,Default Response Set,Anonymous,,,0,2/6/17 13:09,2/6/17 13:22,0,Pro,FAE First,Analytic,1,1,2,1,1,0,0,34.858,0,1,1,0,0,33.985,0,1,1,0,0,33.683,0,1,1,0,0,32.85,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,70,2,,19,1,,1,,1,3,1,1,1,5,6,5,3,5,3,1,5,6,3,5,5,5,6,1,2,3,4,3,2,1,5,5,6,4,5,3,3,5,1,5,3,3,5,3,,,,yes ,no,"religion, opinions on society",,,,,-1
R_2Wx0zDZqVNwehuj,Default Response Set,Anonymous,,,0,2/6/17 13:02,2/6/17 13:14,0,Anti,FAE Second,Analytic,1,1,1,1,1,0,0,36.997,0,1,1,0,0,33.349,0,1,1,0,0,33.664,0,1,1,0,0,36.375,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,90,2,,19,7,,1,,1,3,,,,6,6,7,4,5,4,1,4,4,4,4,7,6,6,1,3,3,3,5,2,1,3,1,1,2,1,1,1,1,1,4,4,5,3,4,1,1,1,,,,,,,,-1
R_22zZYH4xlwFjxOZ,Default Response Set,Anonymous,,,0,2/6/17 13:40,2/6/17 13:57,1,Pro,FAE Second,Analytic,1,1,1,1,1,0,0,34.677,0,1,1,0,0,36.152,0,1,1,0,0,34.711,0,1,1,0,0,33.948,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,61,2,,18,1,,2,,1,3,1,1,1,3,5,1,5,6,4,1,3,3,3,3,6,6,6,1,2,1,1,6,5,1,5,3,6,5,5,5,6,5,1,3,5,5,1,2,,,,yes,no ,affect of religion on political views,,1,38.08880615,-78.55919647,-1
R_3PB7AkJkbhTdioo,Default Response Set,Anonymous,,,0,2/6/17 14:02,2/6/17 14:09,1,Pro,FAE First,Control,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,60.88,0,1,1,0,0,105.685,0,1,1,70.15,70.476,70.922,2,1,1,0,0,32.167,0,1,2,1,42,2,,18,1,,3,,1,3,1,1,1,4,4,4,4,4,3,1,4,4,4,4,4,4,4,1,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1,4,4,4,4,4,,,,yes,yes,i see no relation,no,1,38.03289795,-78.51370239,-1
R_3Rf58ajiZnH5wPd,Default Response Set,Anonymous,,,0,2/6/17 13:55,2/6/17 14:12,1,Anti,FAE First,Control,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,38.179,0,1,1,0,0,42.172,0,1,1,0,0,75.641,0,1,1,0,0,31.81,0,1,2,1,30,1,,20,8,,11,,1,3,,,,2,2,2,3,2,3,1,5,6,2,6,4,3,6,1,3,2,2,2,2,1,3,2,6,3,3,2,2,3,1,4,4,4,3,4,1,1,1,Mostly,No,"I'm not sure. I doubt it is to test analytical ability, but it might be.",No,1,38.08880615,-78.55919647,-1
R_3Gq3BPtZpKUcPpM,Default Response Set,Anonymous,,,0,2/6/17 14:11,2/6/17 14:21,1,Anti,FAE Second,Analytic,1,1,1,1,1,8.338,10.261,35.102,2,1,1,0,0,43.285,0,1,1,0,0,36.694,0,1,1,0,0,50.851,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,100,2,,19,3,,12,baptist,1,2,,,,4,5,4,3,3,4,1,6,6,4,5,4,4,4,1,1,1,3,1,1,1,3,2,3,2,2,5,4,3,1,4,4,4,3,4,1,1,1,yes,no,seeings differences,no,1,38.03289795,-78.51370239,-1
R_u4IomkMjFLJDGWB,Default Response Set,Anonymous,,,0,2/6/17 14:21,2/6/17 14:29,1,Pro,FAE First,Analytic,1,1,1,1,1,0,0,32.924,0,1,1,0,0,32.541,0,1,1,0,0,32.284,0,1,1,0,0,31.761,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,100,2,,18,1,,1,,1,3,1,1,1,5,6,2,4,6,5,1,5,5,3,4,3,3,5,1,2,1,2,2,1,1,3,3,3,4,2,4,3,3,1,2,2,3,1,2,,,,yes,why i just looked at the pictures,involve analytical thinking,no,1,38.03289795,-78.51370239,-1
R_3KpvimGyepQvEcr,Default Response Set,Anonymous,,,0,2/6/17 14:18,2/6/17 14:29,1,Anti,FAE Second,Control,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,34.727,0,1,1,0,0,33.648,0,1,1,33.902,33.902,34.379,1,1,1,0,0,32.258,0,1,1,1,100,2,,19,1,,3,,1,2,,,,6,6,5,5,2,3,1,2,3,2,2,5,5,3,1,2,2,3,2,2,1,5,4,6,6,3,6,4,3,1,2,2,2,3,2,1,1,1,yes,yes,Maybe the pictures shown in the first study could have an effect on the answers placed about affirmative action,no,1,38.08880615,-78.55919647,-1
R_2yf2G7u1IH2nFzO,Default Response Set,Anonymous,,,0,2/6/17 14:39,2/6/17 14:45,1,Pro,FAE First,Control,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,35.296,0,1,1,0,0,32.149,0,1,1,0,0,31.498,0,1,1,0,0,32.216,0,1,2,1,12,2,,19,1,,11,,1,2,1,1,1,2,4,3,3,6,3,1,5,6,4,3,6,6,7,1,3,2,3,2,3,1,3,5,7,7,5,6,5,5,1,5,5,5,6,5,,,,yes,no,not sure concerning the pictures ,not really ,1,38.03289795,-78.51370239,-1
R_2rwS4i0eBxYE4Ms,Default Response Set,Anonymous,,,0,2/6/17 14:39,2/6/17 14:46,1,Anti,FAE Second,Analytic,1,1,2,1,1,0,0,32.755,0,1,1,0,0,33.15,0,1,1,0,0,35.316,0,1,1,0,0,32.044,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,,18,5,,11,,1,3,,,,4,4,5,5,5,5,1,3,5,3,3,6,6,6,1,4,2,2,4,1,1,4,4,5,5,6,6,6,4,1,5,5,4,5,5,1,1,1,yes,no,no idea,no,1,38.08880615,-78.55919647,-1
R_2qlLhjBtP5VYhuo,Default Response Set,Anonymous,,,0,2/6/17 15:00,2/6/17 15:09,1,Anti,FAE Second,Control,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,40.002,0,1,1,0,0,31.949,0,1,1,0,0,35.329,0,1,1,0,0,33.476,0,1,2,1,97,2,,19,2,,2,,1,2,,,,5,6,6,3,3,5,1,4,2,5,5,3,1,3,1,3,1,1,1,2,1,3,1,1,3,3,3,2,2,1,5,6,6,5,4,1,1,1,fairly,no ,maybe the ancient statue represents something related to affirmative action,not having so many options for answers,1,37.9875946,-78.6085968,-1
R_BskpHeNl2T5O71n,Default Response Set,Anonymous,,,0,2/6/17 15:02,2/6/17 15:14,1,Pro,FAE First,Analytic,1,1,1,1,1,0,0,37.964,0,1,1,0,0,37.688,0,1,1,34.004,34.437,34.954,2,1,1,1.946,1.946,33.736,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,100,2,,19,5,,4,,1,3,1,1,1,2,2,3,2,3,4,1,5,5,4,4,7,6,7,1,1,3,2,4,2,1,2,2,5,2,4,3,2,2,1,4,4,3,4,4,,,,Yes,Not necessarily ,"Maybe how peoples philosophies, beliefs, backgrounds, experiences, etc. influence their opinions, particularly in terms of political and social structures",,1,38.03289795,-78.51370239,-1
R_33xwh00XQ0BVOBq,Default Response Set,Anonymous,,,0,2/6/17 15:21,2/6/17 15:37,1,Pro,FAE First,Analytic,1,1,2,1,1,36.991,36.991,38.396,1,1,1,0,0,33.58,0,1,1,0,0,37.708,0,1,1,2.842,2.842,38.161,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,52,2,,18,5,,12,sikhism,1,3,1,1,1,2,3,5,6,5,3,1,6,5,3,5,6,6,4,1,2,1,3,2,1,1,2,3,6,3,3,5,3,3,1,4,6,5,4,5,,,,yes,yes,the ability to recognize differences amongst opinions regarding affirmative action in different social contexts,make it more personalized for the individuals participating in the study ,1,38.03289795,-78.51370239,-1
R_3ebn1DGaFuVqvaQ,Default Response Set,Anonymous,,,0,2/6/17 20:01,2/6/17 20:11,1,Anti,FAE Second,Control,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,41.662,0,1,1,0,0,35.769,0,1,1,0,0,40.782,0,1,1,0,0,34.001,0,1,2,1,95,1,,19,1,,1,,1,3,,,,3,3,3,5,6,4,1,5,4,3,2,6,5,7,1,3,4,5,3,3,1,6,6,6,7,7,7,6,4,1,3,3,2,3,1,1,1,1,Yes,No,No idea,no,1,38.08880615,-78.55919647,-1
R_3oWQZaem9XTfLro,Default Response Set,Anonymous,,,0,1/31/17 6:22,1/31/17 6:26,0,Pro,FAE First,Analytic,1,1,2,1,1,0,0,32.977,0,1,1,0,0,77.784,0,1,1,33.504,33.504,35.441,1,1,1,0,0,33.917,0,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_1MQmu0TbMjpVr1k,Default Response Set,Anonymous,,,0,2/7/17 9:26,2/7/17 9:38,1,Pro,FAE Second,Control,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,52.506,0,1,1,0,0,33.484,0,1,1,0,0,32.9,0,1,1,0,0,32.311,0,1,2,1,41,2,,20,1,,2,,1,3,1,1,1,6,6,6,5,5,5,1,5,5,6,6,7,3,7,1,1,1,1,1,1,1,5,5,6,6,6,6,3,3,1,6,6,3,5,2,,,,Yes,No,Idk,No,1,38.08880615,-78.55919647,-1
R_3Jzbz2VksQGty3I,Default Response Set,Anonymous,,,0,2/7/17 13:06,2/7/17 13:12,1,Anti,FAE First,Analytic,1,1,1,1,1,5.653,17.718,32.582,3,1,1,3.979,29.655,31.736,2,1,1,2.297,19.334,34.498,4,1,1,0,0,31.808,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,100,1,,19,1,,1,,1,3,,,,4,4,2,7,5,3,1,2,1,2,1,4,1,4,1,5,2,2,1,2,1,4,4,5,4,4,3,4,4,1,4,3,2,2,2,1,1,1,Yes,No,I don't know,No,1,38.03289795,-78.51370239,-1
R_2t3H640Ue7DZ3iT,Default Response Set,Anonymous,,,0,2/7/17 13:27,2/7/17 13:51,1,Pro,FAE Second,Control,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,48.391,0,1,1,0,0,34.092,0,1,1,0,0,35.656,0,1,1,0,0,37.023,0,1,2,1,9,2,,21,6,,11,,1,3,1,1,1,2,2,4,4,3,4,1,5,5,3,4,3,5,6,1,5,6,6,5,2,1,3,3,5,6,5,5,3,3,1,4,3,2,1,3,,,,yes,no,the statue study has no surface level connection with the rest of the studies. the questions on affirmative action and competition are somewhat related,,1,38.03289795,-78.51370239,-1
R_1dGZi1Es3NxWlCc,Default Response Set,Anonymous,,,0,2/7/17 13:49,2/7/17 14:00,1,Anti,FAE First,Analytic,1,1,1,1,1,0,0,35.196,0,1,1,0,0,34.48,0,1,1,5.157,5.157,36.76,1,1,1,0,0,42.478,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,100,2,,18,6,,2,,1,3,,,,7,7,5,4,6,3,1,5,6,3,3,6,6,6,1,2,2,1,2,1,1,3,1,5,3,2,5,5,2,1,2,6,6,2,5,1,1,1,Yes,The pictures,Perception,No,1,38.08880615,-78.55919647,-1
R_1l3RlU4pClpHd1V,Default Response Set,Anonymous,,,0,2/7/17 14:21,2/7/17 14:26,1,Pro,FAE Second,Control,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,33.755,0,1,1,0,0,31.664,0,1,1,0,0,31.742,0,1,1,0,0,31.816,0,1,2,1,100,1,,20,1,,1,,1,3,1,1,1,1,1,4,4,4,3,1,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,No,Affirmative actions ,No,1,38.08880615,-78.55919647,-1
R_31ZO2DkRlT2PsX8,Default Response Set,Anonymous,,,0,2/7/17 14:48,2/7/17 14:59,1,Anti,FAE First,Analytic,1,1,1,1,1,7.592,35.957,37.471,2,1,1,2.652,31.59,32.755,2,1,1,12.623,23.859,32.254,2,1,1,2.68,14.547,32.395,3,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,100,1,,20,1,,1,,1,3,,,,3,3,4,4,5,4,1,3,5,4,3,4,4,5,1,3,2,3,5,3,1,3,3,4,4,3,4,3,2,1,3,3,3,4,3,1,1,1,Yes,No,Education ,,1,38.08880615,-78.55919647,-1
R_DNmZOVIlOymeqC5,Default Response Set,Anonymous,,,0,2/7/17 15:06,2/7/17 15:15,1,Pro,FAE Second,Control,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,56.254,0,1,1,0,0,35.163,0,1,1,0,0,32.709,0,1,1,0,0,50.138,0,1,2,1,10,2,,19,6,,11,,1,1,1,1,1,6,6,4,4,5,4,1,4,4,3,3,5,5,4,1,3,3,2,4,2,1,3,2,4,5,4,3,2,3,1,5,5,5,4,4,,,,Yes,Yes,Demographics and opinions on Affirmative Action are probably closely linked. Not sure about statue.,N/A,1,38.08880615,-78.55919647,-1
R_eRlmdfX8u46WaeR,Default Response Set,Anonymous,,,0,2/7/17 16:52,2/7/17 17:01,1,Pro,FAE First,Control,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,34.797,0,1,1,0,0,32.343,0,1,1,0,0,34.287,0,1,1,0,0,33.639,0,1,2,1,15,2,,22,1,,11,,1,3,1,1,1,3,4,4,2,6,4,1,7,6,5,6,7,7,6,1,2,2,2,3,1,1,5,6,7,7,7,7,6,7,1,7,7,7,7,7,,,,Yes,The reason the piece supporting Affirmative Action was unpersuasive was because it was so badly written.,NA,Nope,1,37.9875946,-78.6085968,-1
R_3gU6NH0VllLaNEt,Default Response Set,Anonymous,,,0,2/7/17 17:08,2/7/17 17:25,1,Anti,FAE Second,Analytic,1,1,1,1,1,0,0,41.415,0,1,1,0,0,32.715,0,1,1,0,0,37.075,0,1,1,0,0,36.491,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,10,1,,19,7,,11,,1,3,,,,2,2,3,4,5,5,1,4,6,5,4,6,6,7,1,3,2,5,5,2,1,4,3,6,5,4,5,5,3,1,6,6,6,3,6,1,1,1,Yes,No,I have no idea,No,1,38.03289795,-78.51370239,-1
R_efHfJgj5rEcmco1,Default Response Set,Anonymous,,,0,2/7/17 17:26,2/7/17 17:39,1,Pro,FAE First,Control,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.432,79.128,80.504,3,1,1,0,0,33.546,0,1,1,0,0,36.876,0,1,1,3.712,3.712,31.772,1,1,2,1,95,1,,21,1,,1,,1,1,1,1,1,2,2,2,5,3,3,1,3,3,3,2,5,2,4,1,1,3,3,2,3,1,3,3,3,3,4,4,2,3,1,1,1,1,2,2,,,,yes,Some of the questions seem to present false dilemmas,Seeing things from different perspectives,Not really,1,37.9875946,-78.6085968,-1
R_3s4dxXKoePVdzLl,Default Response Set,Anonymous,,,0,2/7/17 17:57,2/7/17 18:05,1,Pro,FAE First,Control,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,36.926,0,1,1,34.497,34.497,37.429,1,1,1,0,0,32.386,0,1,1,0,0,32.725,0,1,2,1,70,2,,18,1,,1,,1,3,1,1,1,3,3,2,2,5,2,1,6,5,5,4,7,7,7,1,4,3,3,2,2,1,5,5,6,5,6,6,6,5,1,4,6,5,5,6,,,,yes,the connections of the picture and the other studies,"i'm not too sure, maybe different perspectives in general",everything seemed quite clear,1,38.08880615,-78.55919647,-1
R_1HieKCNClWf7enj,Default Response Set,Anonymous,,,0,2/7/17 18:20,2/7/17 18:39,1,Anti,FAE Second,Analytic,1,1,1,1,1,0,0,33.668,0,1,1,0,0,33.392,0,1,1,0,0,37.089,0,1,1,0,0,34.102,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,94,2,,18,7,,10,,1,2,,,,5,5,6,6,5,3,1,6,6,1,3,7,7,7,1,3,3,3,3,2,1,7,3,7,7,4,7,6,6,1,6,6,6,6,6,1,1,1,Yes,Not really,They all required some focus,More explanations afterwards,1,38.08880615,-78.55919647,-1
R_4NMqYA9yG3VInQd,Default Response Set,Anonymous,,,0,2/7/17 18:51,2/7/17 19:05,1,Anti,FAE Second,Analytic,1,1,2,1,1,0,0,35.533,0,1,1,0,0,36.088,0,1,1,0,0,97.588,0,1,1,0,0,40.835,0,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,50,1,,18,10,African,10,,1,2,,,,7,4,5,2,5,4,1,7,7,5,6,6,7,6,1,2,2,2,2,6,1,5,7,7,6,7,6,7,5,1,5,5,4,7,4,1,1,1,Yea,No,Idk,nope,1,38.03289795,-78.51370239,-1
